point 1,point 2,point 3,point 4,point 5,point 6,point 7,point 8,point 9,point 10,point 11,point 12,point 13,point 14,point 15,point 16,point 17,point 18,point 19,point 20,bookname
5.362714014,5.369689283,5.382117945,5.380596068,5.368928345,5.353709575,5.366772353,5.37159163,5.361953075,5.34812936,5.340900444,5.338744451,5.327837666,5.325681674,5.335700698,5.325174382,5.315916297,5.346607483,5.349270767,5.080152188,Carmen by prosper mÌ©rimÌ©e   free ebook
5.361626556,5.396315353,5.429764869,5.477621024,5.49635408,5.446351314,5.470218534,5.403053942,5.380481328,5.407391425,5.37566805,5.400951591,5.398827109,5.418777317,5.405897649,5.372105118,5.323419087,5.364946058,5.357078838,0.333255878,The gilded age: a tale of today by mark twain and charles dudley warner   free ebook
5.304521073,5.304367816,5.326245211,5.341072797,5.361877395,5.376781609,5.37210728,5.410306513,5.443563218,5.477931034,5.457547893,5.47210728,5.470574713,5.459655172,5.470114943,5.502490421,5.454980843,5.409195402,5.376590038,0.854482759,Things to make by archibald williams   free ebook
5.305285998,5.194201676,5.182388042,5.169851124,5.244289072,5.29380387,5.356187089,5.372852751,5.382375987,5.369296607,5.303538063,5.263998553,5.265475258,5.242480863,5.236875414,5.272436863,5.275058767,5.320746188,5.344704961,1.018413598,Kidnapped by robert louis stevenson   free ebook
5.512065487,5.521104904,5.516565798,5.514276847,5.453445065,5.45616077,5.492939168,5.545972998,5.577436375,5.585117939,5.534179081,5.49154252,5.442039106,5.417520174,5.433969584,5.456315953,5.497361887,5.536972377,5.552762259,1.309396338,Intentions by oscar wilde   free ebook
5.315901948,5.35097423,5.355122564,5.349717159,5.35009428,5.376618479,5.404588309,5.408108108,5.428786926,5.421307354,5.452796983,5.520678818,5.578189818,5.591451917,5.583783784,5.586235072,5.589063482,5.622878693,5.642614708,1.711187932,The road to oz by l. frank baum   free ebook
5.40896085,5.525660823,5.539853756,5.569897357,5.565696249,5.530656735,5.509469525,5.496366609,5.459033518,5.414955945,5.404328277,5.354823326,5.323235535,5.312517032,5.286765374,5.308997184,5.365973295,5.383572532,5.40809792,0.322917613,The writings of thomas paine ‰ÛÓ volume 4 (1794 1796): the age of reason by paine   free ebook
5.327957049,5.304667854,5.366017581,5.241827084,5.244180483,5.362401246,5.424151552,5.436235674,5.404194948,5.371369756,5.366290197,5.231884945,5.29024146,5.298970736,5.299315678,5.37467453,5.423166796,5.281245132,5.312996551,0.210103483,Women in love by d. h. lawrence   free ebook
5.270678246,5.248966088,5.253722084,5.252688172,5.264991729,5.239764268,5.256203474,5.279673284,5.309243176,5.295595533,5.319582299,5.312448304,5.302936311,5.279880066,5.271608768,5.267783292,5.25920182,5.266956162,5.243382961,2.620967742,The strange case of dr. jekyll and mr. hyde by robert louis stevenson   free ebook
5.512973138,5.47039072,5.451655983,5.453792735,5.436431624,5.469169719,5.515491453,5.518353175,5.482142857,5.449824481,5.41765873,5.384958791,5.389957265,5.42979243,5.459134615,5.48046398,5.48252442,5.496451465,5.457570208,1.431967338,Talks to teachers on psychology; and to students on some of life's ideals by james   free ebook
5.385751029,5.403497942,5.408076132,5.426080247,5.405298354,5.400514403,5.414969136,5.422170782,5.413477366,5.384979424,5.370061728,5.356944444,5.374537037,5.418106996,5.405452675,5.398559671,5.410751029,5.430812757,5.445627572,1.475720165,Aesop's fables by aesop   free ebook
5.449643494,5.441759221,5.515837104,5.521390374,5.46098999,5.443027561,5.510078157,5.57733443,5.584121761,5.604449472,5.634683944,5.62745098,5.583847525,5.545557384,5.513368984,5.509701083,5.51672837,5.4764843,5.479912245,0.857945976,At the back of the north wind by george macdonald   free ebook
5.449640063,5.426040689,5.412143975,5.463787167,5.454960876,5.449389671,5.480469484,5.528732394,5.488262911,5.440031299,5.462222222,5.461001565,5.448356808,5.419123631,5.438841941,5.441314554,5.4371518,5.469452269,5.473615023,1.314428795,The argonautica by rhodius apollonius   free ebook
5.270333157,5.273558964,5.265732417,5.274775251,5.319249075,5.384717081,5.392279217,5.369804336,5.393125331,5.387890005,5.361501851,5.355684823,5.355790587,5.338815442,5.336277102,5.330936013,5.312956108,5.328767848,5.343997885,0.525118985,On liberty by john stuart mill   free ebook
5.615126453,5.594869951,5.61476687,5.61716409,5.602061609,5.594030924,5.572935395,5.523912262,5.478604818,5.449238883,5.417116145,5.450437493,5.474409685,5.466858444,5.466379,5.478484957,5.478005514,5.464221503,5.500779096,1.019417476,Treatises on friendship and old age by marcus tullius cicero   free ebook
5.273287671,5.275705077,5.245688961,5.211482675,5.186905721,5.188879936,5.175463336,5.201208703,5.237389202,5.287630943,5.297421434,5.31369863,5.283682514,5.263376309,5.242949234,5.265632554,5.292224013,5.299234488,5.305882353,1.402860596,The invisible man: a grotesque romance by h. g. wells   free ebook
5.482570178,5.541039599,5.464382538,5.409691536,5.402732415,5.383263956,5.3822393,5.427687053,5.445703917,5.349151457,5.318134273,5.284213897,5.292453837,5.286049738,5.32746291,5.414942897,5.477831145,5.455352759,5.349002028,0.118027538,Politics: a treatise on government by aristotle   free ebook
5.535926062,5.473868237,5.398683188,5.445446366,5.481665508,5.419587235,5.45792609,5.545979362,5.462710779,5.330975068,5.412798702,5.466868414,5.37447348,5.282637441,5.239139029,5.280095149,5.336311836,5.292602135,5.252034515,0.123733966,The last days of pompeii by baron edward bulwer lytton lytton   free ebook
5.388461538,5.397633136,5.413017751,5.429289941,5.425147929,5.449112426,5.472781065,5.468343195,5.459467456,5.465680473,5.471005917,5.467751479,5.46035503,5.454142012,5.44704142,5.447633136,5.448224852,5.448224852,5.448816568,2.721597633,"What men live by, and other tales by graf leo tolstoy   free ebook"
5.473862749,5.545026357,5.647720617,5.65091761,5.558839321,5.449921906,5.390399258,5.371363725,5.392473643,5.404358649,5.410606209,5.365848301,5.36438403,5.42273526,5.401747364,5.450654041,5.433473253,5.42036802,5.449848692,0.632541,"Mosses from an old manse, and other stories by nathaniel hawthorne   free ebook"
5.285609128,5.263986014,5.22409827,5.225455466,5.240844682,5.230585204,5.278984174,5.332236842,5.328050239,5.326117961,5.339505889,5.355033125,5.324162679,5.311510858,5.294074347,5.251909275,5.251380199,5.268011594,5.284021899,1.02562569,"The extraordinary adventures of arsene lupin, gentleman burglar by maurice leblanc   free ebook"
5.365623529,5.324541176,5.355741176,5.363741176,5.375670588,5.388988235,5.458164706,5.446894118,5.358541176,5.246329412,5.291694118,5.3288,5.347811765,5.289082353,5.303976471,5.324588235,5.433223529,5.405294118,5.358329412,0.804941176,The extermination of the american bison by william t. hornaday   free ebook
5.467287785,5.414202899,5.421656315,5.382898551,5.373043478,5.419296066,5.371014493,5.415610766,5.446128364,5.421573499,5.426418219,5.478716356,5.472132505,5.452463768,5.48757764,5.464347826,5.46873706,5.491594203,5.506956522,0.87884058,"Incidents in the life of a slave girl, written by herself by harriet a. jacobs   free ebook"
5.517823529,5.535882353,5.533176471,5.499,5.467882353,5.469352941,5.477352941,5.487588235,5.430470588,5.388882353,5.429117647,5.493882353,5.524588235,5.530235294,5.520176471,5.531941176,5.535882353,5.489588235,5.447176471,2.057058824,The wonder book of bible stories by logan marshall   free ebook
5.278057493,5.27707302,5.297690707,5.313920455,5.30259901,5.314356436,5.335452295,5.335705446,5.366350698,5.368291517,5.364831796,5.362244037,5.357617012,5.347884788,5.322836971,5.275399415,5.292993362,5.343904703,5.378726935,0.212800968,The winters tale
5.315495436,5.338854064,5.338007258,5.314307709,5.299538106,5.230034092,5.279940614,5.385747278,5.375178709,5.312856043,5.302672385,5.380545475,5.382459034,5.355361267,5.37026284,5.353315737,5.351666117,5.412196195,5.425646101,0.154437479,Life on the mississippi by mark twain   free ebook
5.431841968,5.461512297,5.493615908,5.444871795,5.428649922,5.390528519,5.428728414,5.450287807,5.459445317,5.438854003,5.421559393,5.40533752,5.383385662,5.368210361,5.327734171,5.300680272,5.275981162,5.247226583,5.252014652,0.250627943,King arthur and the knights of the round table by sir thomas malory   free ebook
5.462385636,5.434594637,5.412832514,5.404886562,5.398408165,5.385398487,5.460455339,5.477656143,5.387104025,5.332116981,5.370154424,5.358572637,5.316277963,5.312457031,5.367734941,5.365130361,5.378179703,5.402123328,5.4163758,0.310420964,The house of mirth by edith wharton   free ebook
5.54786036,5.531781782,5.503816316,5.455205205,5.42261011,5.404592092,5.391391391,5.387262262,5.36524024,5.363738739,5.381006006,5.416103604,5.397022022,5.389514515,5.406468969,5.412975475,5.446884384,5.434747247,5.433370871,0.60279029,A doll's house : a play by henrik ibsen   free ebook
5.238651646,5.258118565,5.268061465,5.281575872,5.309177892,5.320355387,5.31696025,5.335016204,5.363874865,5.344738641,5.336559448,5.341982848,5.342203311,5.343195397,5.342930841,5.332745431,5.347119645,5.351771424,5.344716594,1.439361538,Life is a dream by pedro calderÌ_n de la barca   free ebook
5.330885053,5.336026441,5.350716122,5.362651487,5.343371282,5.343922145,5.369629086,5.372567022,5.373301506,5.383584282,5.391296364,5.388174807,5.384869629,5.375504958,5.373668748,5.374219611,5.384135145,5.381197209,5.36503856,1.911127433,The man that corrupted hadleyburg by mark twain   free ebook
5.424710064,5.425052999,5.446626761,5.433969323,5.454233695,5.439736875,5.471411647,5.460531238,5.494544208,5.543864572,5.579093403,5.573512907,5.608492331,5.561853099,5.511441576,5.487249034,5.465269984,5.446876169,5.494544208,0.882622522,Herland by charlotte perkins gilman   free ebook
5.533639229,5.596982075,5.484695876,5.342286386,5.347536978,5.425866861,5.368502042,5.337576707,5.422723966,5.456633652,5.443166769,5.419515789,5.367354933,5.379394923,5.435659262,5.463022028,5.400332009,5.340598362,5.338779774,0.271902337,The tenant of wildfell hall by anne brontÌÇ   free ebook
5.284670858,5.308154586,5.32516642,5.350036982,5.363997781,5.350036982,5.362518491,5.396264793,5.388683432,5.360022189,5.314903846,5.272466716,5.257951183,5.271819527,5.254900148,5.276072485,5.278476331,5.249815089,5.240569527,2.787814349,The terror
5.507895371,5.43918756,5.378395211,5.392478303,5.491321119,5.535057056,5.508036001,5.489613468,5.543113147,5.56376567,5.49835262,5.418715847,5.37646657,5.412849566,5.486037448,5.478945677,5.396757473,5.351032626,5.397761974,0.75130585,Opticks by isaac newton   free ebook
5.313274961,5.298849293,5.244028033,5.265146023,5.281672337,5.367426989,5.416113621,5.357537226,5.309036492,5.253787668,5.220642091,5.218374138,5.237651739,5.319205101,5.32941089,5.303756994,5.262190248,5.293365308,5.279478743,0.041046233,The chessmen of mars by edgar rice burroughs   free ebook
5.279752859,5.402554639,5.520064409,5.420845998,5.389826675,5.464575192,5.429322261,5.377650528,5.377768129,5.391735418,5.436830583,5.412767767,5.357378058,5.421542553,5.528956795,5.543240701,5.489750688,5.461282385,5.393843176,0.096757852,Jane eyre: an autobiography by charlotte brontÌÇ   free ebook
5.11479966,5.098463093,5.185082022,5.155206626,5.156993727,5.195724515,5.078090144,5.112390155,5.231164573,5.224151743,5.092738208,5.13270148,5.150467727,5.185575015,5.140971443,5.054728422,5.135246558,5.011098512,5.026738726,0.02922218,The witch cult in western europe: a study in anthropology by margaret alice murray   free ebook
5.258052293,5.263104711,5.269041304,5.30977643,5.318555008,5.329228243,5.326323102,5.294745484,5.283124921,5.316912972,5.304913477,5.320765441,5.319123405,5.308008084,5.305860806,5.310155362,5.332764936,5.345269673,5.389162562,1.381268157,The inspector general by nikolai vasilevich gogol   free ebook
5.522140762,5.483123167,5.419970674,5.38829912,5.369530792,5.325513196,5.273489736,5.283782991,5.34931085,5.365513196,5.311231672,5.317140762,5.283005865,5.357360704,5.33085044,5.314604106,5.266231672,5.28771261,5.316422287,5.381290323,Best russian short stories by leonid andreyev et al.   free ebook
5.457738877,5.390780452,5.333887673,5.308475565,5.302873815,5.267483589,5.266053975,5.292253829,5.31183078,5.304507659,5.32110868,5.342786287,5.344857768,5.333333333,5.306024799,5.277520058,5.247673231,5.242042305,5.239504012,1.120058352,The prisoner of zenda by anthony hope   free ebook
5.337583227,5.255914435,5.141238136,5.162652878,5.256693583,5.339779006,5.345681636,5.338362374,5.287528923,5.276809746,5.257567172,5.260612929,5.253813099,5.244085565,5.28242905,5.299239741,5.28785947,5.266893328,5.314067148,0.271355716,The gods of mars by edgar rice burroughs   free ebook
5.31977221,5.304145786,5.304039484,5.314457099,5.330098709,5.321731207,5.382748671,5.378906606,5.404722855,5.356142749,5.330979499,5.313667426,5.333606682,5.380637813,5.375975702,5.358982536,5.346636295,5.350660592,5.383507973,0.43254366,Hard times by charles dickens   free ebook
5.440232108,5.39139265,5.420180529,5.412894907,5.372018053,5.399838814,5.382720825,5.388426821,5.416376531,5.360219213,5.332140554,5.349935525,5.371953578,5.413217279,5.388523533,5.339426177,5.325370729,5.343520309,5.370535139,0.632011605,The good soldier by ford madox ford   free ebook
5.21672565,5.202947889,5.1796302,5.180168744,5.170474945,5.234029594,5.316773093,5.350579576,5.324428117,5.277254193,5.227541417,5.204935375,5.215610094,5.190971688,5.236068369,5.280190542,5.216892342,5.222745807,5.242473201,0.355375186,1811 dictionary of the vulgar tongue by francis grose   free ebook
5.415663406,5.388700778,5.415600702,5.439051919,5.441246551,5.446576373,5.444444444,5.433095059,5.415287183,5.417419112,5.415161776,5.414033108,5.390205668,5.408891397,5.40694758,5.400802608,5.37101831,5.382555806,5.378291949,1.643591673,A brief account of the destruction of the indies by bartolomÌ© de las casas   free ebook
5.417291989,5.411139925,5.409815714,5.409815714,5.420602516,5.389621496,5.374503421,5.379000221,5.362337232,5.344846612,5.377703597,5.348791657,5.336266829,5.371854999,5.35337122,5.372296403,5.408270801,5.437155153,5.439941514,5.418009269,Silas marner by george eliot   free ebook
5.346859422,5.328514457,5.34,5.37004985,5.398065803,5.429112662,5.46003988,5.456889332,5.486500499,5.429551346,5.427138584,5.397028913,5.388514457,5.3733001,5.374975075,5.416929212,5.465204387,5.477926221,5.429371884,0.598404786,The golden road by l. m. montgomery   free ebook
5.410029999,5.440538858,5.441755816,5.438529462,5.517914756,5.53263146,5.456642328,5.471076017,5.409011151,5.399841512,5.428256071,5.4497934,5.460491311,5.474755193,5.5188204,5.455453671,5.403718798,5.434821984,5.532603158,0.047631177,Gulliver's travels into several remote nations of the world by jonathan swift   free ebook
5.317001604,5.316523935,5.324200757,5.268859395,5.210686137,5.203794056,5.219830086,5.243850012,5.326316149,5.348664233,5.335050667,5.35787642,5.35354328,5.322290082,5.329932785,5.319731141,5.32365485,5.341123887,5.401856085,1.232010645,The second jungle book by rudyard kipling   free ebook
5.397897067,5.391471438,5.405634467,5.376416815,5.437916334,5.492467564,5.406095636,5.383662301,5.41478612,5.418721433,5.340691549,5.326928201,5.344575622,5.30733362,5.320789522,5.360552584,5.290434319,5.294492611,5.361187973,0.022915001,Howards end by e. m. forster   free ebook
5.526387711,5.507492225,5.496937141,5.471162002,5.452219395,5.444774291,5.435585713,5.430967864,5.413768731,5.410894355,5.424747903,5.448166997,5.449674866,5.46743945,5.479738008,5.472858355,5.44680049,5.432522854,5.423381397,1.20351522,The jewish state by theodor herzl   free ebook
5.555474938,5.544047403,5.503113852,5.448817945,5.419795635,5.410061068,5.396819638,5.394884818,5.371848358,5.365499728,5.383759599,5.419009614,5.4049217,5.403591511,5.424148981,5.448757482,5.462845396,5.459701312,5.459640849,2.20859786,A doll's house by henrik ibsen   free ebook
5.424532225,5.435010395,5.477172557,5.494719335,5.508523909,5.517505198,5.513264033,5.516590437,5.497380457,5.450727651,5.424282744,5.412723493,5.388523909,5.367650728,5.374719335,5.361829522,5.341372141,5.348856549,5.408232848,1.025696466,Utopia by saint thomas more   free ebook
